PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Primacy Type,Owner Type,Primary Source,Activity Status,Deactivation Date,Season Begin Date,Season End Date,Is Wholesaler,Pop Cat 5,Pop Cat 11,Population Served Count,Is Outstanding Performer,Outstanding Performer Date,Is Source Water Protected,Source Water Protection Date,Service Connections Count,Seasonal Startup System,Org Name,Admin Name,Email Address,Phone Number,Phone Ext Number,Fax Number,Alt Phone Number,Address Line1,Address Line2,City Name,State Code,Zip Code,Country Code,First Reported Date,Last Reported Date,GW or SW,Is School Or Daycare,GW or SW Code
MA1060006,HILLTOWN COMMUNITY DEVELOPMENT CORP,Region 1,Massachusetts,Non-Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,45,,,,,1,,HILLTOWN COMMUNITY DEVELOPMENT CORP,DAVE CHRISTOPOLIS,DAVEC@HILLTOWNCDC.ORG,4132964536,,4132964020,,MAIN ROAD,PO BOX 17,CHESTERFIELD,MA,01012,US,14-JAN-2004,15-SEP-2021,Groundwater,N,GW
MA2257008,COLONIAL CONVENIENCE STORE,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,125,,,,,1,,COLONIAL CONVENIENCE INC.,JOSEPH FAUCHER,JEFAUCHER9455@YAHOO.COM,5088666766,,,5088866766,2222 BARRE RD.,,RUTLAND,MA,01543,US,24-MAY-2005,15-SEP-2021,Groundwater,N,GW
MA1253009,PELHAM LAKE PARK,Region 1,Massachusetts,Transient non-community system,State,Local government,Ground water,Active,,05-01,09-30,N,<=500,<=100,25,,,,,1,Not Pressurized all Year,PELHAM LAKE PARK,SHAWN LOOMIS,ADMIN@ROWE-MA.GOV,4133395520,,4133395316,,BOARD OF SELECTMEN,P.O. BOX 462,ROWE,MA,01367,US,09-JUL-2004,15-SEP-2021,Groundwater,N,GW
MA1111037,ALPHABET SOUP CHILD CARE CENTER,Region 1,Massachusetts,Non-Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,30,,,,,1,,ALPHABET SOUP CHILD CARE CENTER,BOBBI RAUGAU,bobbischildcare@comcast.net,4134672596,,4134679955,4133357635,166 WEST STATE ST,,GRANBY,MA,01033,US,11-FEB-2005,15-SEP-2021,Groundwater,Y,GW
MA1154000,LEVERETT VILLAGE CO OP,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,LEVERETT VILLAGE CO OP,PAUL ROSENBERG,EASTNATIONALWATER@COMCAST.NET,4133679794,,4133679235,,C/O VILLAGE COOPERATIVE CORPORATION,,LEVERETT,MA,01054,US,08-FEB-2001,15-SEP-2021,Groundwater,N,GW
MA4247059,REHOBOTH MINI MART,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,REHOBOTH MINI MART,SHABAN ASGHAR,DAVID603681@YAHOO.COM,7745650008,,,4018629489,61 PLAIN ST,,REHOBOTH,MA,02769,US,16-MAR-2009,15-SEP-2021,Groundwater,N,GW
MA1268016,ARROWHEAD SHOPS,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,40,,,,,1,,ARROWHEAD SHOPS,GARRY X PELLETIER,CIN.GXP@AOL.COM,4135227865,,,4136253090,C/O GARRY PELLETIER,82 NORTH CATAMOUNT HILL ROAD,COLRAIN,MA,01340,US,14-DEC-2004,15-SEP-2021,Groundwater,N,GW
MA1130003,MOHAWK ESTATES,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,05-01,09-30,N,<=500,<=100,100,,,,,16,Not Pressurized all Year,MOHAWK ESTATES PROPERTY OWNERS ASSN,JENNIFER HAMILTON,CHACI77@AOL.COM,4133375331,,,8608785305,PO BOX 114,3 MOHAWK BEACH DRIVE,HEATH,MA,01346,US,11-FEB-2005,15-SEP-2021,Groundwater,N,GW
MA2257007,STILL FOUR CORNERS RESTAURANT,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,05-01,10-31,N,<=500,101-500,125,,,,,1,,MR. ROBERTSONS NEIGHBORHOOD INC,MARK S ROBERTSON,msrobertson1952@gmail.com,5088866666,,5088868858,7742620738,C/O MARK ROBERTSON,PO BOX 647,RUTLAND,MA,01543,US,09-JUL-2004,15-SEP-2021,Groundwater,N,GW
MA2343008,NOURIA ENERGY CORP/DUNKIN DONUTS,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,200,,,,,1,,NOURIA ENGERGY CORP.,JOHN COLLINS,JOHN.COLLINS@NOURIAENERGY.COM,5087623700,,,9782973953,C/O ROBERT FARR,326 CLARK STREET,WORCESTER,MA,01606,US,09-JUL-2004,15-SEP-2021,Groundwater,N,GW
MA1225043,LION HILL ROAD ASSOCIATION,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,05-01,09-30,N,<=500,<=100,32,,,,,21,Not Pressurized all Year,LION HILL ROAD ASSOCIATION,JOHN THERIAULT,LIONHILLROADASSOCIATION@GMAIL.COM,4132697602,,,,C/O JOHN THERIAULT,P.O. BOX 246 - 490 PINE ROAD,EAST OTIS,MA,01029,US,26-OCT-2004,15-SEP-2021,Groundwater,N,GW
MA1059012,CHESTER / MIDDLEFIELD ELEM SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,101-500,104,,,,,1,,GATEWAY REG SCHOOL DISTRICT,NORENE ST.MARTIN,STM.WATERWORKS@GMAIL.COM,4136851011,,4136851011,4132071164,12 LITTLEVILLE RD,,HUNTINGTON,MA,01050,US,15-NOV-2003,15-SEP-2021,Groundwater,Y,GW
MA2115010,GROTON DUNSTABLE REG. H.S.,Region 1,Massachusetts,Non-Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,"501-3,300","501-1,000",940,,,,,1,,GROTON DUNSTABLE REG. SCHOOL DISTRICT,CAROL COCHRAN,CCOCHRAN@GDRSD.ORG,9784485505,,,,P.O. BOX 729,,GROTON,MA,01450,US,20-JAN-1981,15-SEP-2021,Groundwater,Y,GW
MA3269027,FISKE PROPERTY,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,FISKE PROPERTY,GEORGE F FISKE,gffiske@gmail.com,5086555148,,5086551638,5083953332,"C/O GEORGE F. FISKE, JR.",P.O. BOX 190,SHERBORN,MA,01770,US,11-APR-2000,15-SEP-2021,Groundwater,N,GW
MA1204003,NEW SALEM GENERAL STORE,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,125,,,,,1,,NEW SALEM GENERAL STORE,JEFFREY  PARENT,newsalemgeneralstore@yahoo.com,9785448177,,4135448188,4136100818,410 DANIEL SHAYS HWY,,NEW SALEM,MA,01355,US,11-APR-2000,15-SEP-2021,Groundwater,N,GW
MA1297008,WILDWOOD PROPERTY OWNERS,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,300,,,,,5,Not Pressurized all Year,WILDWOOD PROPERTY OWNERS ASSOCIATION,JAY KEARIN,wildwoodpoa@aol.com,4132584900,,4132584266,,ATTN:  ACCOUNTS PAYABLE DEPT.,254 BEETLE ROAD,TOLLAND,MA,01034,US,30-MAR-2006,15-SEP-2021,Groundwater,N,GW
MA4020020,WEST PARISH OF  BARNSTABLE,Region 1,Massachusetts,Non-Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,75,,,,,2,,WEST PARISH OF BARNSTABLE,GREG KETCHEN,GKetch@msn.com,5083624445,,5083756431,6176102268,P.O. BOX 219,,WEST BARNSTABLE,MA,02668,US,30-MAR-2006,15-SEP-2021,Groundwater,Y,GW
MA2064000,CLINTON WATER DEPT,Region 1,Massachusetts,Community water system,State,Local government,Surface water,Active,,,,N,"10,001-100,000","10,001-50,000","13,606",,,,,4223,,CLINTON WATER DEPT,CHRISTOPHER J MCGOWN,cmcgown@clintonma.gov,9783654110,,9783654106,,242 CHURCH ST,,CLINTON,MA,01510,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA3269028,LELAND FARMS,Region 1,Massachusetts,Community water system,State,Local government,Ground water,Active,,,,N,<=500,<=100,25,,,,,17,,DAVID WILLIAMS TOWN ADMIN.,GERALD CULBERT,JERRY@REMAXEXEC.COM,5086517850,,,9787905677,19 WASHINGTON STREET,TOWN HALL,SHERBORN,MA,01770,US,11-APR-2000,15-SEP-2021,Groundwater,N,GW
MA1268014,SHELBURNE FALLS COFFEE ROASTERS,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,100,,,,,1,,SHELBURNE FALLS COFFEE ROASTERS,CURTIS RICH,CURTISRICH@EARTHLINK.NET,4136252123,,4136251083,,1335 MOHAWK TRL,,SHELBURNE FALLS,MA,01370,US,11-APR-2000,15-SEP-2021,Groundwater,N,GW
MA4201002,ROCKY MOUNTAIN SPRING WATER VENDING,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water purchased,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,ROCKY MOUNTAIN SPRING WATER CO.,"EDWARD ROSE, III",ROCKSPRINGWATER@COMCAST.NET,7817494849,,7817401699,6176860853,743 BROAD STREET,UNIT # 1,EAST WEYMOUTH,MA,02189,US,09-AUG-2000,15-SEP-2021,Groundwater,N,GW
MA1043027,MK FUEL INC,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,200,,,,,2,,MK FUEL INC,ANWAR AFREDE,AFREDE007@AOL.COM,4132457507,,,,341 STURBRIDGE ROAD,ROUTE 20,BRIMFIELD,MA,01010,US,09-JUL-2004,15-SEP-2021,Groundwater,N,GW
MA4334087,WILD HONEY CAFE @ SOARES FUNCTION HALL,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,1,,JOHN SOARES,JOHN SOARS,,5086366244,,,,660 MAIN ROAD,,WESTPORT,MA,02790,US,08-APR-2003,15-SEP-2021,Groundwater,N,GW
MA1267000,MOUNTAIN WATER SYSTEMS,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,"501-3,300","501-1,000",965,,,,,487,,MOUNTAIN WATER SYSTEMS,SHERYL A FAIRCHILD,SFAIRCHILD@NEWENGLANDSERVICECOMPANY.COM,8882304251,,8607472536,,37 NORTHWEST DR.,,PLAINVILLE,MA,06062,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA2323000,WEST BROOKFIELD WATER DEPARTMENT,Region 1,Massachusetts,Community water system,State,Local government,Ground water,Active,,,,N,"501-3,300","1,001-3,300","2,477",,,,,1007,,WEST BROOKFIELD WATER DEPT,WESLEY K CASSAVANT,jwrobel@wbrookfield.com,5088671412,,5088671412,,2 EAST MAIN ST,P.O. BOX 9,WEST BROOKFIELD,MA,01585,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA2323002,MADDEN ESTATES,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,<=100,50,,,,,23,,"MADDEN ESTATES, LLP",ARTHUR MASKELL,MASKELLMOBILEHOMES@VERIZON.NET,5088677972,,,,"ARTHUR M. MASKELL, MANAGING PARTNER","46 MADDEN RD, UNIT 19",WEST BROOKFIELD,MA,01585,US,20-JAN-1981,15-SEP-2021,Groundwater,N,GW
MA2328000,WESTBOROUGH WATER DEPARTMENT,Region 1,Massachusetts,Community water system,State,Local government,Surface water,Active,,,,N,"10,001-100,000","10,001-50,000","18,272",,,,,5370,,WESTBOROUGH WATER DEPARTMENT,JOSHUA VAN HOUTEN,JVANHOUTEN@TOWN.WESTBOROUGH.MA.US,5083663070,,5083663074,,131 OAK ST,,WESTBOROUGH,MA,01581,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA2034016,COLONIAL CANDIES,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,99,,,,,1,,COLONIAL CANDIES,RICHARD HEBERT,longlash49@aol.com,9787796586,,9787792982,5083352583,47 SUGAR ROAD,,BOLTON,MA,01740,US,20-JAN-1981,15-SEP-2021,Groundwater,N,GW
MA1161006,LUPA ZOO,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,60,,,,,12,,LUPA ZOO,WACLAW H LUPA,WALLY@NLCONSTRUCTION.COM,4135899883,,4135899736,4133235102,545 WEST ST,,LUDLOW,MA,01056,US,15-SEP-2005,15-SEP-2021,Groundwater,N,GW
MA1111035,UNION MART,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,1,,UNION MART,MOHAMMED SHAHIB,EASTNATIONALWATER@COMCAST.NET,4134672099,,,,362 EAST STATE ST,,GRANBY,MA,01033,US,09-JUL-2004,15-SEP-2021,Groundwater,N,GW
MA3330024,BUTTER BROOK CROSSING GOLF CLUB,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,04-01,10-31,N,<=500,<=100,50,,,,,1,Not Pressurized all Year,BUTTER BROOK CROSSING GOLF CLUB,EDWARD KENNEDY,EKENNEDY@BUTTERBROOKGC.COM,9786926560,,9786924990,9786188623,157 CARLISLE ROAD,,WESTFORD,MA,01886,US,09-JUL-2004,15-SEP-2021,Groundwater,N,GW
MA2037034,CAMPANELLI DEVELOPMENT,Region 1,Massachusetts,Non-Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,"501-3,300","1,001-3,300","1,200",,,,,4,,CAMPANELLI DEVELOPMENT,STEPHEN MURPHY,SMURPHY@CAMPANELLI.COM,7818491440,,,,ONE CAMPANELLI DRIVE,,BRAINTREE,MA,02184,US,24-JAN-2003,15-SEP-2021,Groundwater,N,GW
MA3330023,JVB REALTY (45 POWER RD),Region 1,Massachusetts,Non-Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,40,,,,,1,,JVB REALTY LLC,JOHN BURGOYNE,JOHNBSR@IDEALCONCRETEBLOCK.COM,9786923076,,9786922760,9786928221,C/O JOHN BURGOYNE,PO BOX 747,WESTFORD,MA,01886,US,24-JAN-2003,15-SEP-2021,Groundwater,N,GW
MA2304010,BLISSFUL MEADOWS GOLF CLUB,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,150,,,,,1,,BLISSFUL MEADOWS GOLF CLUB,MARK LASKOWSKI,MARK@BLISSFULMEADOWS.COM,5082786110,,5082787223,,801 CHOCKALOG ROAD,,UXBRIDGE,MA,01569,US,04-OCT-2002,15-SEP-2021,Groundwater,N,GW
MA4334088,WESTPORT SENIOR VILLAGE,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,101-500,150,,,,,16,,WESTPORT SENIOR VILLAGE,MICHAEL BIZSKO,mbiszko@biszkocorp.com,5086366775,,5086360431,5086751755,456 ROCK STREET,,FALL RIVER,MA,02721,US,16-SEP-2005,15-SEP-2021,Groundwater,N,GW
MA1132008,ASHMERE WATER SERVICE,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,<=100,66,,,,,26,,ASHMERE WATER SERVICE,GERTRUDE A DROSEHN,GDROSEHN@YAHOO.COM,4136558308,,4136558981,,P.O. BOX 843,,HINSDALE,MA,01235,US,15-DEC-1993,15-SEP-2021,Groundwater,N,GW
MA3039001,ROCKY MT.SPRG.WTR (EVERETT) VND,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water purchased,Active,,01-01,12-31,N,<=500,<=100,25,,,,,4,,ROCKY MT.SPRG.WTR (EVERETT) VND,"EDWARD ROSE, III",ROCKSPRINGWATER@COMCAST.NET,7817494849,,7817401699,6176860853,743 BROAD STREET,,WEYMOUTH,MA,02189,US,15-JUL-2003,15-SEP-2021,Groundwater,N,GW
MA1191011,ASYLUM FITNESS,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,1,,E.Z. DAZ INC.,GARY LIBISZEWSKI,GARY@ASSYLUMFITNESS.NET,4132833955,,,,P.O. BOX 697,,PALMER,MA,01069,US,24-JAN-2003,15-SEP-2021,Groundwater,N,GW
MA1112000,GRANVILLE CENTRE WATER CO,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,<=100,75,,,,,34,,GRANVILLE CENTRE WATER CO.,JOHN C STEVENSON,JBKF52A@AOL.COM,9144004243,,,,29 LOCUST DRIVE,,BEDFORD,NY,10506,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA3100003,NATIVE PLANT TRUST INC.,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,200,,,,,2,,NATIVE PLANT TRUST INC.,ULI LORIMER,ULORIMER@NATIVEPLANTTRUST.ORG,5088777630,,5088773658,,180 HEMENWAY RD,,FRAMINGHAM,MA,01701,US,31-DEC-1996,15-SEP-2021,Groundwater,N,GW
MA1091009,FRENCH KING MOTOR INN,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,2,,FRENCH KING MOTOR INN,FRANK PRONDECKI,FPRONDECKI@YAHOO.COM,4134233328,,,,129 FRENCH KING HWY,,ERVING,MA,01344,US,27-NOV-1996,15-SEP-2021,Groundwater,N,GW
MA4040002,TRI TOWN WATER BOARD,Region 1,Massachusetts,Community water system,State,Local government,Surface water,Active,,,,N,<=500,<=100,25,,,,,2,,TRI TOWN WATER BOARD,LOUIS R DUTTON,ldutton@braintreema.gov,7818438097,,7818438285,7818439205,90 POND STREET,,BRAINTREE,MA,02184,US,27-NOV-1996,15-SEP-2021,Surface water,N,SW
MA1113000,GREAT BARRINGTON FIRE DIST,Region 1,Massachusetts,Community water system,State,Local government,Ground water,Active,,,,N,"3,301-10,000","3,301-10,000","4,100",,,,,1700,,GREAT BARRINGTON FIRE DIST,PETER H MARKS,MARKSPETER490@GMAIL.COM,4135280133,,4135286061,,17 EAST ST,,GREAT BARRINGTON,MA,01230,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA1113003,HOUSATONIC WATER WORKS,Region 1,Massachusetts,Community water system,State,Private,Surface water,Active,,,,N,"501-3,300","1,001-3,300","1,391",,,,,825,,HOUSATONIC WATER WORKS,JAMES J MERCER,housatonicwater@gmail.com,4135281780,,4135283024,,80 MAPLE AVE STE 1,,GREAT BARRINGTON,MA,01230,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA1114000,GREENFIELD WATER DEPARTMENT,Region 1,Massachusetts,Community water system,State,Local government,Surface water,Active,,,,N,"10,001-100,000","10,001-50,000","17,645",,,,,5786,,GREENFIELD WATER FACILITIES,MARK D HOLLEY,MARK.HOLLEY@GREENFIELD-MA.GOV,4137721539,,4137721541,,189 WELLS STREET,,GREENFIELD,MA,01301,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA1117002,HADLEY PUBLIC WORKS WATER DIVISION,Region 1,Massachusetts,Community water system,State,Local government,Ground water,Active,,,,N,"3,301-10,000","3,301-10,000","5,173",,,,,2365,,HADLEY PUBLIC WORKS  WATER DEPT,CHRIS OKAFOR,OKAFORC@HADLEYMA.ORG,4135862390,,4135865146,4135843473,P.O. BOX 406,,HADLEY,MA,01035,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA2147009,PRIME TOYOTA RT 2 / MYSA,Region 1,Massachusetts,Non-Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,2,Not Pressurized all Year,PRIME MOTOR GROUP,JOE ROSE,jrose@primemotorgroup.com,9783421330,,,7816881082,425 PROVIDENCE HIGHWAY,,WESTWOOD,MA,02090,US,16-SEP-2005,15-SEP-2021,Groundwater,N,GW
MA1130004,HEATH TOWN HALL AND SENIOR CENTER,Region 1,Massachusetts,Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,2,,HEATH TOWN HALL AND SENIOR CENTER,TIMOTHY LIVELY ( LIVELY,livelytim53@gmail.com,4133374934,,4133378542,4133374742,1 EAST MAIN ST,,HEATH,MA,01346,US,15-SEP-2005,15-SEP-2021,Groundwater,N,GW
MA1058011,WHITNEYS FARM MARKET AND COUNTRY GARDEN,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,04-01,12-31,N,<=500,<=100,50,,,,,2,Not Pressurized all Year,WHITNEYS FARM MARKET AND COUNTRY GARDEN,ERIC WHITNEY,EWHITNEYSFARM@GMAIL.COM,4134424749,,4134421209,4138229723,221 INGALLS ROAD,,CHESHIRE,MA,01225,US,15-SEP-2005,15-SEP-2021,Groundwater,N,GW
MA2084000,EAST BROOKFIELD WATER DEPARTMENT,Region 1,Massachusetts,Community water system,State,Local government,Ground water,Active,,,,N,"501-3,300","1,001-3,300","1,526",,,,,619,,EAST BROOKFIELD WATER DEPARTMENT,JEFFREY M BEAUCHAMP,EBWATER@EASTBROOKFIELDMA.US,5088676575,,,,424 EAST MAIN STREET,,EAST BROOKFIELD,MA,01515,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA2034017,MURPHYS INSURANCE/ 737 MAIN ST,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,1,,MURPHYS INSURANCE,DENNIS MURPHY,VBOUSQUET@DFMURPHY.COM,9784861008,,9784860971,9785689711,50 MAIN ST,C/O DENNIS MURPHY,HUDSON,MA,01749,US,20-JAN-1981,15-SEP-2021,Groundwater,N,GW
MA2034023,NASHOBA VALLEY WINERY,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,100,,,,,2,,NASHOBA VALLEY WINERY,RICHARD A PELLETIER,EMAIL@NASHOBAWINERY.COM,9787795521,,9787795523,,100 WATTAQUADOCK HILL RD,,BOLTON,MA,01740,US,07-OCT-1998,15-SEP-2021,Groundwater,N,GW
MA1022029,LANE FARM,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,1,,LANE FARM,DAVID GALEUCIA,DGALEUCIA@BCCYMCA.ORG,4136238991,,4136235890,,C/O YMCA CAMP BECKET,748 HAMILTON RD,BECKET,MA,01223,US,20-OCT-2001,15-SEP-2021,Groundwater,N,GW
MA1120030,MT VIEW DRIVE IN,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,04-01,10-30,N,<=500,101-500,150,,,,,1,Not Pressurized all Year,HEATHER BEAN,HEATHER BEAN,MOUNTAINVIEWHAMPDEN@GMAIL.COM,4135665376,,4137967601,4136367522,HEATHER BEAN,240 EAST LONGMEADOW ROAD,HAMPDEN,MA,01036,US,20-OCT-2001,15-SEP-2021,Groundwater,N,GW
MA2303002,RED ROCK GRILL AND BAR  LOUNGE,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,60,,,,,1,,RED ROCK PROPERTY DEVELOPMENT LLC,SHERRY BERGER,GOODEATS@REDROCKGRILLANDBAR.COM,5085290500,,,,C/O SHERRY BERGER,218 MECHANIC STREET,UPTON,MA,01568,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA1203015,OLD INN ON THE GREEN,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,1,,OLD INN ON THE GREEN,PETER PLATT,PPLATT@OLDINN.COM,4132297924,,,,134 HARTSVILLE NEW MARLBOROUGH ROAD,,NEW MARLBOROUGH,MA,01230,US,11-APR-2001,15-SEP-2021,Groundwater,N,GW
MA1053030,WOODLAND MHP LLC,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,<=100,36,,,,,25,,WOODLAND MHP LLC,PAUL DINICOLANTONIO,PAULDINI65@GMAIL.COM,4133394726,,,4133395752,P.O. BOX 2033,,CHARLEMONT,MA,01339,US,11-APR-2001,15-SEP-2021,Groundwater,N,GW
MA1237003,EARTHDANCE,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,3,,EARTHDANCE,PRAKASH LAUFER,SHIELDS_TABAKA@ICLOUD.COM,4136345678,,,,"C/O CREATIVE LIVING PROJECT, INC.",252 PROSPECT STREET,PLAINFIELD,MA,01070,US,15-JUL-2003,15-SEP-2021,Groundwater,N,GW
MA1191008,MAGIC LANTERN,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,30,,,,,1,,MAGIC LANTERN,CHRISTOPHER BRUNELLE,CHRISTOPHER.BRUNELLE@GMAIL.COM,4132839275,,4132891708,4135376700,399 BOSTON ROAD,ROUTE 20,PALMER,MA,01069,US,31-DEC-1996,15-SEP-2021,Groundwater,N,GW
MA2054071,THE ASSEMBLY OF GOD SOUTHERN N.E. DIST.,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,35,,,,,1,,THE ASSEMBLY OF GOD SOUTHERN N.E. DIST.,ANDREW COLON,ANDREW@SNEMN.COM,5082483711,,5082487049,7327662162,307 STURBRIDGE RD (RT 20),,CHARLTON,MA,01507,US,27-NOV-1996,15-SEP-2021,Groundwater,N,GW
MA1120020,HAMPDEN VILLAGE FOOD MART,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,HAMPDEN VILLAGE FOOD MART,GARY R MAYOTTE,MAYOTTEGARY@GMAIL.COM,4135668717,,,,43 SOMERS RD,,HAMPDEN,MA,01036,US,07-OCT-1998,15-SEP-2021,Groundwater,N,GW
MA1013001,SANDERSON ACADEMY,Region 1,Massachusetts,Non-Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,101-500,170,,,,,1,,SANDERSON ACADEMY,STACEY S HUDSON,shudson@mohawkschools.org,4136284404,,4136284697,,808 CAPE ST,,ASHFIELD,MA,01330,US,07-OCT-1998,15-SEP-2021,Groundwater,Y,GW
MA1194002,MONTGOMERY TOWN BUILDINGS,Region 1,Massachusetts,Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,2,,MONTGOMERY BOARD OF SELECTMEN,JANE THIELEN,TOWNHALL@MONTGOMERYMA.GOV,4138623386,,4138623386,,161 MAIN ROAD,,MONTGOMERY,MA,01085,US,07-OCT-1998,15-SEP-2021,Groundwater,N,GW
MA3038021,BOXFORD MEETING PLACE LLC,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,120,,,,,1,,BOXFORD MEETING PLACE LLC,TIMOTHY C MURPHY,TJRAM3@VERIZON.NET,9786186537,,9784657610,5082652636,"C/O ROBERT LLOYD, MANAGER",41 HIGH STREET,NEWBURYPORT,MA,01950,US,07-OCT-1998,15-SEP-2021,Groundwater,Y,GW
MA2034024,FLORENCE SAWYER SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,"501-3,300","501-1,000",873,,,,,3,,NASHOBA REGIONAL SCHOOL DISTRICT,ROB FRIESWICK,RFRIESWICK@NRSD.NET,9787792257,,,9787790539,ATTN: ROB FRIESWICK,50 MECHANIC STREET,BOLTON,MA,01740,US,07-OCT-1998,15-SEP-2021,Groundwater,Y,GW
